corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag,has_emoji,total_spa,total_gua
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,0,7.0,señora,NOUN,obj,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,other,False,0,8.0,donde,ADV,advmod,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,other,False,0,9.0,yo,PRON,nsubj,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,0,10.0,vivo,VERB,acl:relcl,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,other,False,0,11.0,se,PRON,expl,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,0,12.0,fue,VERB,conj,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,0,13.0,a,ADP,case,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,0,14.0,a,ADP,case,spa,,,
Miami,,9859.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,1,15.0,holy,PROPN,obl,eng,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,1,16.0,a,ADP,case,spa,,,
Miami,,9859.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,1,17.0,holy,PROPN,flat,eng,,,
Miami,,9859.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,0,18.0,rosary,PROPN,flat,eng,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,1,19.0,a,ADP,case,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,0,20.0,la,DET,det,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,lexical,False,0,21.0,misa,NOUN,obl,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,True,functional,False,0,22.0,de,ADP,case,spa,,,
Miami,,9859.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,24.0,AVA,,,False,other,False,0,23.0,siete,NUM,nmod,spa,,,
Miami,541.0,9880.0,English,1.0,subway,NOUN,root,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,LUI,55.0,man,False,lexical,False,1,,,,,,,,
Miami,,9880.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,LUI,,,True,functional,False,0,1.0,en,ADP,case,spa,,,
Miami,,9880.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,LUI,,,True,functional,False,0,2.0,el,DET,det,spa,,,
Miami,,9880.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,LUI,,,False,lexical,False,1,3.0,subway,NOUN,root,eng,,,
Miami,542.0,9881.0,English,1.0,subway,NOUN,root,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,AVA,78.0,woman,False,lexical,False,1,,,,,,,,
Miami,,9881.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,AVA,,,True,functional,False,0,1.0,en,ADP,case,spa,,,
Miami,,9881.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,AVA,,,True,functional,False,0,2.0,el,DET,det,spa,,,
Miami,,9881.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,ProperNouns_NamedEntities,4.0,AVA,,,False,lexical,False,1,3.0,subway,NOUN,root,eng,,,
Miami,543.0,9883.0,English,1.0,right,ADV,discourse,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,4.0,LUI,55.0,man,False,other,True,1,,,,,,,,
Miami,,9883.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,4.0,LUI,,,True,functional,True,0,1.0,eran,AUX,cop,spa,,,
Miami,,9883.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,4.0,LUI,,,False,lexical,False,0,2.0,caras,ADJ,root,spa,,,
Miami,,9883.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,4.0,LUI,,,False,other,True,1,3.0,right,ADV,discourse,eng,,,
Miami,544.0,9892.0,English,3.0,with,ADP,case,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,55.0,man,True,functional,False,1,,,,,,,,
Miami,,9892.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,True,functional,False,0,1.0,la,DET,det,spa,,,
Miami,,9892.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,False,other,False,0,2.0,la,PRON,obj,spa,,,
Miami,,9892.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,False,lexical,False,0,3.0,arrollaron,VERB,root,spa,,,
Miami,,9892.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,True,functional,False,1,4.0,with,ADP,case,eng,,,
Miami,,9892.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,True,functional,False,0,5.0,the,DET,det,eng,,,
Miami,,9892.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,7.0,LUI,,,False,lexical,False,0,6.0,car,NOUN,obl,eng,,,
Miami,545.0,9909.0,English,6.0,everything,PRON,conj,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,55.0,man,False,other,False,1,,,,,,,,
Miami,,9909.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,True,functional,False,0,1.0,la,DET,det,spa,,,
Miami,,9909.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,lexical,False,0,2.0,carne,NOUN,nsubj,spa,,,
Miami,,9909.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,True,functional,False,0,3.0,la,DET,det,spa,,,
Miami,,9909.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,lexical,False,0,4.0,sangre,NOUN,conj,spa,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,other,False,1,5.0,everything,PRON,conj,eng,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,lexical,False,0,6.0,went,VERB,root,eng,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,lexical,False,0,7.0,flying,VERB,xcomp,eng,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,other,False,0,8.0,out,ADV,advmod,eng,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,True,functional,False,0,9.0,like,ADP,case,eng,,,
Miami,,9909.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,11.0,LUI,,,False,other,False,0,10.0,this,PRON,obl,eng,,,
Miami,546.0,9920.0,English,6.0,eh,other,discourse,eng&spa,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,55.0,man,False,other,True,1,,,,,,,,
Miami,,9920.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,True,functional,False,0,1.0,por,ADP,case,spa,,,
Miami,,9920.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,other,False,0,2.0,eso,PRON,obl,spa,,,
Miami,,9920.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,True,functional,True,0,3.0,y,CCONJ,cc,spa,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,other,True,1,4.0,eh,other,discourse,eng&spa,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,lexical,False,0,5.0,Susie,PROPN,nsubj,eng&spa,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,other,True,0,6.0,eh,other,discourse,eng&spa,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,lexical,False,0,7.0,Susie,PROPN,nsubj,eng&spa,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,lexical,False,0,8.0,saw,VERB,root,eng,,,
Miami,,9920.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,10.0,LUI,,,False,other,False,0,9.0,it,PRON,obj,eng,,,
Miami,547.0,9934.0,English,2.0,no,PART,advmod,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,55.0,man,True,functional,False,1,,,,,,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,True,functional,True,0,1.0,y,CCONJ,cc,spa,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,True,functional,True,0,2.0,y,CCONJ,cc,spa,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,False,other,False,0,3.0,me,PRON,iobj,spa,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,False,lexical,False,0,4.0,lavaba,VERB,root,spa,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,True,functional,False,0,5.0,los,DET,det,spa,,,
Miami,,9934.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,False,lexical,False,0,6.0,sobacos,NOUN,obj,spa,,,
Miami,,9934.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,True,functional,False,1,7.0,no,PART,advmod,eng,,,
Miami,,9934.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,9.0,LUI,,,False,lexical,True,0,8.0,shit,NOUN,discourse,eng,,,
Miami,548.0,9950.0,Spanish,9.0,y,CCONJ,cc,spa,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,55.0,man,True,functional,True,1,,,,,,,,
Miami,,9950.0,English,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,other,True,0,1.0,right,ADV,discourse,eng,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,True,functional,True,1,2.0,y,CCONJ,cc,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,other,False,0,3.0,se,PRON,expl,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,True,functional,True,0,4.0,y,CCONJ,cc,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,other,False,0,5.0,se,PRON,expl,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,True,functional,True,0,6.0,y,CCONJ,cc,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,other,False,0,7.0,se,PRON,expl,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,lexical,False,0,8.0,curan,VERB,root,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,True,functional,False,0,9.0,de,ADP,case,spa,,,
Miami,,9950.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Casual_EverydayTalk,11.0,LUI,,,False,other,False,0,10.0,nada,PRON,obl,spa,,,
Miami,549.0,9977.0,English,1.0,Mace,PROPN,obl,eng,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,78.0,woman,False,lexical,False,1,,,,,,,,
Miami,549.0,9977.0,Spanish,14.0,en,ADP,case,spa,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,78.0,woman,True,functional,False,1,,,,,,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,False,other,False,0,1.0,entonces,ADV,advmod,spa,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,True,functional,True,0,2.0,si,SCONJ,mark,spa,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,False,other,False,0,3.0,algo,PRON,nsubj,spa,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,False,lexical,False,0,4.0,pasa,VERB,advcl,spa,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,True,functional,True,0,5.0,si,SCONJ,mark,spa,,,
Miami,,9977.0,Spanish,,,,,,"Informal conversation between Luis and his mother Ava, at Luis's place of work",Luis's place of work,Narratives_Quotations,27.0,AVA,,,False,other,False,0,6.0,ya,ADV,advmod,spa,,,
