corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Miami,11943.0,2,1.0,1.0,7.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11944.0,2,1.0,1.0,8.0,Informal conversation in the communal lounge area of an apartment,Narratives_Quotations
Miami,11953.0,2,1.0,1.0,6.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11959.0,6,2.3333333333333335,3.0,10.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11960.0,4,1.0,1.0,7.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11965.0,2,1.0,1.0,5.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11969.0,2,1.0,1.0,9.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11971.0,4,3.5,3.5,16.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11975.0,2,1.0,1.0,7.0,Informal conversation in the communal lounge area of an apartment,Narratives_Quotations
Miami,11981.0,8,3.0,1.5,20.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11982.0,9,2.5,2.0,12.0,Informal conversation in the communal lounge area of an apartment,ProperNouns_NamedEntities
Miami,11983.0,4,5.0,5.0,12.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11984.0,2,4.0,4.0,8.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11997.0,2,1.0,1.0,7.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,11998.0,2,1.0,1.0,14.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12001.0,2,2.0,2.0,11.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12004.0,2,1.0,1.0,13.0,Informal conversation in the communal lounge area of an apartment,Narratives_Quotations
Miami,12062.0,4,2.5,2.5,9.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12063.0,4,2.5,2.5,14.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12071.0,2,1.0,1.0,10.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12097.0,2,9.0,9.0,14.0,Informal conversation in the communal lounge area of an apartment,ProperNouns_NamedEntities
Miami,12099.0,4,4.0,4.0,11.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12110.0,4,1.0,1.0,12.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12159.0,4,2.5,2.5,12.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12168.0,2,7.0,7.0,10.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12193.0,2,4.0,4.0,10.0,Informal conversation in the communal lounge area of an apartment,Casual_EverydayTalk
Miami,12195.0,6,2.6666666666666665,3.0,10.0,Informal conversation in the communal lounge area of an apartment,Narratives_Quotations
Miami,12217.0,2,1.0,1.0,12.0,Informal conversation in the communal lounge area of an apartment,Education_YouthOrganizations
Miami,12295.0,2,4.0,4.0,6.0,Informal conversation between a couple at Florida International University,ProperNouns_NamedEntities
Miami,12308.0,2,3.0,3.0,8.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12331.0,6,2.3333333333333335,2.0,9.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12333.0,2,2.0,2.0,7.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12341.0,4,2.5,2.5,8.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12350.0,2,3.0,3.0,12.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12351.0,8,1.75,1.5,11.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12356.0,2,7.0,7.0,11.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12382.0,4,3.0,3.0,11.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12384.0,4,3.0,3.0,13.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12386.0,4,1.5,1.5,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12396.0,4,1.5,1.5,7.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12403.0,6,1.6666666666666667,2.0,9.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12408.0,2,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Workplace_Technical
Miami,12419.0,8,2.0,1.5,11.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12433.0,2,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12445.0,2,1.0,1.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12448.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12452.0,4,1.0,1.0,7.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12460.0,2,2.0,2.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12470.0,4,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12471.0,2,1.0,1.0,9.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12489.0,4,1.5,1.5,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12490.0,2,3.0,3.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12502.0,2,7.0,7.0,14.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12512.0,2,2.0,2.0,6.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12515.0,2,1.0,1.0,6.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12517.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12520.0,4,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12521.0,8,2.0,1.0,13.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12586.0,2,3.0,3.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12589.0,2,4.0,4.0,7.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12608.0,2,2.0,2.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12616.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12619.0,4,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12636.0,4,1.5,1.5,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12640.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12641.0,2,6.0,6.0,10.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12643.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12662.0,2,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12669.0,4,5.0,5.0,13.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12672.0,4,3.0,3.0,12.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12684.0,4,1.5,1.5,6.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,12689.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12694.0,2,3.0,3.0,8.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12709.0,6,6.0,1.0,20.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12718.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,12736.0,2,12.0,12.0,15.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12737.0,4,2.5,2.5,14.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12746.0,2,4.0,4.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12747.0,4,4.5,4.5,13.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12756.0,2,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12763.0,2,4.0,4.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12766.0,2,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,ProperNouns_NamedEntities
Miami,12769.0,4,3.0,3.0,8.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12819.0,2,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,12830.0,2,6.0,6.0,11.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12841.0,2,5.0,5.0,15.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12849.0,2,1.0,1.0,18.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,12859.0,6,3.3333333333333335,2.0,15.0,Informal conversation between a couple at Florida International University,Narratives_Quotations
Miami,12873.0,2,1.0,1.0,8.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,12879.0,2,1.0,1.0,4.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12896.0,2,1.0,1.0,12.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12902.0,6,3.3333333333333335,3.0,12.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12913.0,2,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12914.0,4,5.0,5.0,13.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12919.0,2,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12922.0,4,3.5,3.5,9.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12931.0,2,1.0,1.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12949.0,4,1.0,1.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12951.0,2,7.0,7.0,9.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12962.0,4,3.5,3.5,12.0,Informal conversation between a couple at Florida International University,Education_YouthOrganizations
Miami,12972.0,2,1.0,1.0,5.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,12988.0,2,1.0,1.0,3.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,13014.0,2,1.0,1.0,10.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,13016.0,2,1.0,1.0,6.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
Miami,13055.0,2,1.0,1.0,8.0,Informal conversation between a couple at Florida International University,Affect_Identity
Miami,13057.0,2,1.0,1.0,31.0,Informal conversation between a couple at Florida International University,Casual_EverydayTalk
